seconds 	point x 	point y 	point z 	position x	position y	position z	flag    	
0.55    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.56    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.58    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.59    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.60    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.61    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.63    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.64    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.65    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.67    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.68    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.70    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.71    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.72    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.73    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.75    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.76    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.77    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.79    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.80    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.81    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.83    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.84    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.85    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.86    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.87    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.89    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.90    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.91    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.93    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
0.94    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	tutorial, name: Tutor1 starting	
1.13    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.14    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.15    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.17    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.18    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.20    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.21    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.23    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.24    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.25    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.27    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.28    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.30    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.31    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.33    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.34    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.35    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.36    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.38    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.39    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.41    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.42    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.43    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.44    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.46    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.47    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.48    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.50    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.51    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.52    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.54    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.55    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.56    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.57    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.59    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.60    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.61    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.63    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.64    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.65    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.66    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.68    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.69    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.71    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.72    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.73    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.74    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.76    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.77    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.78    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.80    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.81    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.82    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.83    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.85    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.86    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.87    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.88    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.90    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.91    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.92    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.94    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.95    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.97    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.98    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
1.99    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.00    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.01    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.03    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.04    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.06    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.07    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.08    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.09    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.11    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.12    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.13    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.15    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.16    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.18    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.19    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.21    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.22    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.23    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.24    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.25    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.27    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.28    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.29    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.31    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.32    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.33    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.35    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.36    	0.00    	0.00    	0.00    	0.00    	1.92    	9.00    	-       	
2.37    	0.00    	0.00    	0.00    	0.00    	1.92    	8.95    	-       	
2.39    	0.00    	0.00    	0.00    	0.00    	1.92    	8.95    	-       	
2.40    	0.00    	0.00    	0.00    	0.00    	1.92    	8.96    	-       	
2.41    	0.00    	0.00    	0.00    	0.00    	1.92    	8.96    	-       	
2.43    	0.00    	0.00    	0.00    	0.00    	1.92    	8.96    	-       	
2.44    	0.00    	0.00    	0.00    	0.00    	1.92    	8.96    	-       	
2.45    	0.00    	0.00    	0.00    	0.00    	1.92    	8.95    	-       	
2.46    	0.00    	0.00    	0.00    	0.00    	1.92    	8.97    	-       	
2.48    	0.00    	0.00    	0.00    	0.00    	1.92    	8.95    	-       	
2.49    	0.00    	0.00    	0.00    	0.00    	1.92    	8.94    	-       	
2.51    	0.00    	0.00    	0.00    	0.00    	1.92    	8.95    	-       	
2.52    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.96    	-       	
2.53    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.96    	-       	
2.54    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.95    	-       	
2.56    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.95    	-       	
2.57    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.95    	-       	
2.59    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.95    	-       	
2.60    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.96    	-       	
2.61    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.95    	-       	
2.63    	0.00    	0.00    	0.00    	-0.00   	1.92    	8.96    	-       	
2.64    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.65    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.66    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.68    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.69    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.71    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.72    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.73    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
2.75    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.95    	-       	
2.76    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.77    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.79    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.80    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.81    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
2.83    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.84    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.85    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
2.86    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
2.88    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.89    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.90    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.91    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
2.93    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.94    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.95    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
2.97    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
2.98    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.94    	-       	
2.99    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.01    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.02    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.03    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.04    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.05    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.06    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.07    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.09    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.10    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.11    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.13    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.14    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.15    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.16    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.18    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.19    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.21    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.22    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.23    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.25    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.26    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.27    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.28    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.30    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.31    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.32    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.34    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.35    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.36    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.37    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.38    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.39    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.41    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.42    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.43    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.97    	-       	
3.45    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.94    	-       	
3.46    	0.00    	0.00    	0.00    	-0.01   	1.92    	8.96    	-       	
3.47    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.49    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.50    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.52    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.95    	-       	
3.53    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.54    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.56    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.96    	-       	
3.57    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.58    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.59    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.60    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.62    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.63    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.64    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.66    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.67    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.68    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.69    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.97    	-       	
3.71    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.72    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.73    	0.00    	0.00    	0.00    	-0.02   	1.92    	8.98    	-       	
3.75    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.97    	-       	
3.76    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.77    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.79    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.80    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.81    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.97    	-       	
3.82    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.84    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.85    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.97    	-       	
3.86    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.97    	-       	
3.87    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.88    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.90    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
3.91    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.97    	-       	
3.92    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
3.93    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
3.95    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
3.97    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
3.98    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.97    	-       	
3.99    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.00    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.01    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.03    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.04    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.05    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.06    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.07    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.08    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.09    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.11    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.12    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.13    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.14    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.16    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.97    	-       	
4.17    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.19    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.20    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.21    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.22    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.23    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.99    	-       	
4.25    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.26    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.27    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.28    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.29    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.31    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.32    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.33    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.35    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.97    	-       	
4.36    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.37    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.38    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.39    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.41    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.42    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.43    	0.00    	0.00    	0.00    	-0.03   	1.92    	8.98    	-       	
4.44    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.46    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.47    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.48    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.50    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.51    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.52    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.54    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.98    	-       	
4.55    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.98    	-       	
4.56    	0.00    	0.00    	0.00    	-0.04   	1.92    	8.99    	-       	
4.58    	0.00    	0.00    	0.00    	-0.06   	1.92    	8.98    	-       	
4.59    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.99    	-       	
4.61    	0.00    	0.00    	0.00    	-0.05   	1.92    	8.99    	-       	
4.62    	0.00    	0.00    	0.00    	-0.06   	1.92    	9.00    	-       	
4.63    	0.00    	0.00    	0.00    	-0.04   	1.92    	9.00    	-       	
4.65    	0.00    	0.00    	0.00    	-0.06   	1.92    	9.00    	-       	
4.66    	18.69   	0.46    	6.39    	-0.05   	1.92    	9.01    	-       	
4.67    	17.61   	0.45    	5.36    	-0.05   	1.92    	9.01    	-       	
4.69    	17.73   	0.43    	4.72    	-0.05   	1.92    	9.01    	-       	
4.70    	17.76   	0.35    	3.95    	-0.04   	1.92    	9.01    	-       	
4.71    	17.85   	0.33    	3.30    	-0.06   	1.92    	9.02    	-       	
4.73    	17.87   	0.31    	2.81    	-0.05   	1.92    	9.02    	-       	
4.74    	17.71   	0.31    	2.35    	-0.05   	1.92    	9.02    	-       	
4.75    	17.51   	0.31    	1.83    	-0.05   	1.92    	9.02    	-       	
4.76    	17.47   	0.31    	1.74    	-0.04   	1.92    	9.02    	-       	
4.78    	16.89   	0.31    	1.27    	-0.05   	1.92    	9.02    	-       	
4.79    	16.78   	0.31    	1.04    	-0.05   	1.92    	9.02    	-       	
4.80    	16.60   	0.31    	0.69    	-0.04   	1.92    	9.02    	-       	
